Image Name,Scan Type(s),Scan Description,Bottom Line,Source URL
image1048.png,"CT, Photographs","fig3: GBM resection with guidance by Raman microscope. (A) Photographs of the intact brain before (A1) and after (A2 and A3) successive tumor resections guided by the Raman microscope (fixed 90° angle). When the hand-held Raman scanner was used at variable angles after these resection steps, additional microscopic tumor tissue was detected (location depicted by arrowhead in A4). (B) SERS images acquired with the Raman microscope before (B1) and after (B2 and B3) successive tumor resections. (C) The hand-held Raman scanner was used for verification of signal (C1–C3) observed with the Raman microscope (B1–B3). (C4) Angulated scanning of the lateral wall of the resection bed with the hand-held Raman scanner detected microscopic tumor, which had been missed by the Raman microscope. Tissue was left in place for histological verification in situ (red Raman spectra = nanoparticles detected in brain tissue; blue Raman spectra = SERS nanoparticle standard as control).","Bottom Line:The current difficulty in visualizing the true extent of malignant brain tumors during surgical resection represents one of the major reasons for the poor prognosis of brain tumor patients.In a simulated intraoperative scenario, we tested both a static Raman imaging device and a mobile, hand-held Raman scanner.Both methods complemented each other, and correlation with histology showed that SERS nanoparticles accurately outlined the extent of the tumors.",https://openi.nlm.nih.gov/imgs/150/296/4212801/PMC4212801_nn-2014-03948b_0003.png
image1049.png,CT,"F6: Visual Comparison of Scan C in Table 2. Tissue classification results from three applications, BRAINSABC, Atropos of ANTS Tools, and FreeSurfer on top of T1- and T2-weighted images, multi-modal processing. This subject present relatively small tissue ratio, reflecting brain atrophy progression to some extent. BRAINSABC and other two methods produced very similar results in this scan. Differences between methodologies are also observed as highlighted in red, yellow, and green boxes. Red box contrasts classification on the cortical region, where BRAINSCut draws a nice borderline for surface CSF in regarding to both T1- and T2-weighted images. Green box magnified CSF and GM border on the subject with enlarged ventricles where T1-weighted image shows artifacts. Last, yellow box also shows different classification results between tools. Again, CSF classification present some disagreement between FreeSurfer and BRAINSABC (green box).","Bottom Line:The primary contributions are robustness improvements from incorporation of following four elements: (1) utilize multi-modal and repeated scans, (2) incorporate high-deformable registration, (3) use extended set of tissue definitions, and (4) use of multi-modal aware intensity-context priors.The implementation of this tool is tailored for, but not limited to, large-scale data processing with great data variation with a flexible interface.The tool was evaluated by using both simulated and simulated and human subject MRI images.",https://openi.nlm.nih.gov/imgs/150/193/3831347/PMC3831347_fninf-07-00029-g0006.png
image1050.png,Unknown,pntd-0002881-g001: Anormal scintigraphy.Brain uptake = 15.7%.,"Bottom Line:Subsequently, they were divided according to presence (G1) or absence (G2) of IPVD and variables were compared between groups.In patients with HSS, the occurrence of IPVD by 99mTc-MAA scintigraphy was high and was associated with lower splenic vein diameter, which can be a mechanism of vascular protection against portal hypertension.However, more studies are needed to determine the clinical significance of the early diagnosis and natural evolution of IPVD in this population.",https://openi.nlm.nih.gov/imgs/150/42/4072598/PMC4072598_pntd.0002881.g001.png
image1051.png,Unknown,pntd-0002881-g002: Normal scintigraphy.Brain uptake = 1.8%.,"Bottom Line:Subsequently, they were divided according to presence (G1) or absence (G2) of IPVD and variables were compared between groups.In patients with HSS, the occurrence of IPVD by 99mTc-MAA scintigraphy was high and was associated with lower splenic vein diameter, which can be a mechanism of vascular protection against portal hypertension.However, more studies are needed to determine the clinical significance of the early diagnosis and natural evolution of IPVD in this population.",https://openi.nlm.nih.gov/imgs/150/42/4072598/PMC4072598_pntd.0002881.g002.png
image1052.png,CT,F1: A : The initial brain computed tomographic scan shows a diffuse hemorrhage in the basal cistern. B : A 3-dimensional computed tomographic scan reveals fusiform dilatation (arrow) of the right supraclinoid internal carotid artery. C : Digital subtraction angiography shows fusiform dilatation (arrow) of the right internal carotid artery. D : Postoperative brain computed tomographic scan shows hypodense lesion in the genu of the right internal capsule. E : Follow-up angiography after clipping reveals stenotic change in the right internal carotid artery and preservation of distal blood flow.,"Bottom Line:With the advent of microvascular techniques, most parts of the damaged vessel wall during aneurysm surgery can be repaired by primary closure or by the bypass technique.However, these methods are not always successful.Here, we illustrate two cases of surgical clipping with the Sundt encircling clip in the ruptured internal carotid artery trunk aneurysm.",https://openi.nlm.nih.gov/imgs/150/343/4166332/PMC4166332_jkns-55-353-g001.png
image1053.png,Tomography,"F1: Brain computed tomography images showing measurements in Hounsfield units at the basal ganglia level (left), the centrum semiovale level (middle), and the high convexity level (right). The circular regions of interest (10 mm2) are positioned in the caudate nucleus, putamen, posterior limb of the internal capsule, and genu of the corpus callosum at the level of the basal ganglia and are positioned in the medial cortex and medial white matter at the centrum semiovale and high convexity levels.","Bottom Line:The neurological outcomes were assessed using the Cerebral Performance Category (CPC) scale at the time of hospital discharge, and a good neurological outcome was defined as a CPC score of 1 or 2.The average GWR was the strongest predictor of poor neurological outcome as determined using receiver operating characteristic curves (basal ganglia area under the curve (AUC) = 0.716; cerebrum AUC = 0.685; average AUC = 0.747).An average GWR < 1.14 predicted a poor neurological outcome with a sensitivity of 13.3% (95% confidence interval (CI) 3.8-30.7), a specificity of 100% (95% CI 83.9-100), a positive predictive value of 100% (95% CI 2.5-100), and a negative predictive value of 44.7% (CI 28.9-58.9).",https://openi.nlm.nih.gov/imgs/150/282/3726374/PMC3726374_1757-7241-21-57-1.png
image1054.png,CT,"F1: (a) CT scan of brain showing the post-decompressive status with hypodense collection beneath the meningo-galeal complex with no evidence of mass effect. (b) Post-bone flap replacement CT scan showing mild extradural hyperdense collection, with hypodense subdural collection with midline shift and mass effect. (c) Intraoperative picture showing thickened dural membrane (arrow)",No bottom line,https://openi.nlm.nih.gov/imgs/150/57/4078628/PMC4078628_JNRP-5-305-g001.png
image1055.png,"CT, MRI, Magnetic resonance, MR","Fig5: Image data for patient 10. The image data show radioactivity distribution in normal brain and cerebral metastases (enclosed in blue circle) (top panel) and are separated into non-blood (middle upper panel), blood (middle lower panel) and corresponding contrast-enhanced MRI images (bottom panel). Since the blood volume in metastases may not be 5%, a blood volume fraction model was fitted to dynamic data on a voxel-by-voxel basis. The uptake of radioactivity in the brain metastases was higher than that contributed from a model-fitted blood volume. MRI, magnetic resonance imaging; SUV, standardised uptake value.","Bottom Line:Plasma lapatinib levels were measured and adverse events noted.About 80% plasma radioactivity corresponded to intact [(11)C]lapatinib after 60 min.There was no difference in lapatinib uptake between the baseline and day 8 scans, suggesting no effect of increased drug access by inhibition of the drug efflux proteins by therapeutic doses of lapatinib.",https://openi.nlm.nih.gov/imgs/150/392/4424224/PMC4424224_13550_2015_103_Fig5_HTML.png
image1056.png,"CT, Microscopy, Magnetic resonance","fig1: MorphoGraphX renderings of 3D image data and surfaces.(A) Extraction of a brain surface (gray, semi-transparent surface colored by signal intensity) from a Magnetic Resonance Angiography scan of an adult patient (IXI dataset, http://www.brain-development.org/). Surrounding skull and skin (green) have been digitally removed prior to segmentation. Voxels from the brain blood vessels are colored in purple. (B) Serial block-face scanning electron microscopy (SEM) images of mouse neocortex (Whole Brain Catalog, http://ccdb.ucsd.edu/index.shtm, microscopy product ID: 8244). Cutaway view (gray) shows segmented blood vessels (dark purple) and five pyramidal neurons colored according to cell label number. (C) Topographic scan of onion epidermal cells using Cellular Force Microscopy (Routier-Kierzkowska et al., 2012), colored by height. (D) 3D reconstruction of Arabidopsis thaliana leaf from stereoscopic SEM images (Routier-Kierzkowska and Kwiatkowska, 2008), colored by cell size. Scale bars: (A) 2 cm, (B and C) 20 μm, (D) 30 μm.DOI:http://dx.doi.org/10.7554/eLife.05864.004","Bottom Line:In addition to traditional 3D image analysis, we have developed algorithms to operate on curved surfaces, such as cell segmentation, lineage tracking and fluorescence signal quantification.The software's modular design makes it easy to include existing libraries, or to implement new algorithms.Cell geometries extracted with MorphoGraphX can be exported and used as templates for simulation models, providing a powerful platform to investigate the interactions between shape, genes and growth.",https://openi.nlm.nih.gov/imgs/150/368/4421794/PMC4421794_elife05864f001.png
image1057.png,"CT, MRI, MR","F12: Brain metastases in asymptomatic patient, CT scan versus MRI. MRI brain in a patient of lung cancer shows multiple tiny enhancing foci scattered in the parenchyma bilaterally (arrows in A and B) suggestive of metastatic lesions. Corresponding contrast CT scan sections of the brain show no obvious lesions (C and D). Note the beam hardening effects due to bone, leading to a loss of resolution on the CT images (C and D)","Bottom Line:Lung cancer is one of the leading causes of cancer-related deaths.Accurate assessment of disease extent is important in deciding the optimal treatment approach.To play an important role in the multidisciplinary management of lung cancer patients, it is necessary that the radiologist understands the principles of staging and the implications of radiological findings on the various staging descriptors and eventual treatment decisions.",https://openi.nlm.nih.gov/imgs/150/400/4419420/PMC4419420_IJRI-25-109-g013.png
image1058.png,Tomography,F1: Brain computed tomography scan of case 2 showing dilated ventricles and calcification of choroids plexus.,"Bottom Line:Laboratory investigations showed an elevated erythrocyte sedimentation rate, normal cerebrospinal fluid protein and reduced glucose.The brain computed tomography scan showed features in keeping with obstructive hydrocephalus.He was placed on antituberculous drugs and intravenous steroids but despite this his clinical condition deteriorated and he died on the sixth day after admission.",https://openi.nlm.nih.gov/imgs/150/243/2559826/PMC2559826_1757-1626-1-180-1.png
image1059.png,"CT, MRI, Magnetic resonance, MR","F1: Magnetic resonance-diffusion tensor imaging and pathological observation of brain tissue in rabbit models of simple concussion.(A) Topogram scanning localizer lines for magnetic resonance-diffusion tensor imaging scanning.(B–C) Brains were scanned using MRI in accordance with the localizer lines. The regions of interest (circle) for fractional anisotropy and apparent diffusion coefficient values acquisition were selected on the section via bilateral corona radiata, corpus callosum, upper third ventricle, bilateral thalamus, bilateral hippocampus, and midbrain (brainstem).The entity brain pathological coronal profile was incised along the magnetic resonance-diffusion tensor imaging scanning localizer line. All profiles exhibited no edema or hemorrhage in their gross appearance, and the profile of the regions of interest of fractional anisotropy and apparent diffusion coefficient values acquisition in diffusion tensor imaging (D) and brain tissue in each section was normal in the cerebral parenchyma after injury, as found by optical microscopic observation (hematoxylin-eosin staining, × 400; E).","Bottom Line:Magnetic resonance-diffusion tensor imaging results revealed that the corona radiata and midbrain exhibited significantly decreased fractional anisotropy values in the neural pathways associated with memory and the reticular formation.In addition, the apparent diffusion coefficient values were significantly increased following injury compared with those before injury.Following a 1-hour period of quiet rest, the fractional anisotropy values significantly increased, and apparent diffusion coefficient values significantly decreased, returning to normal pre-injury levels.",https://openi.nlm.nih.gov/imgs/150/75/4268720/PMC4268720_NRR-7-2206-g001.png
image1060.png,"CT, MRI, MR","f0020: Comparisons between Jon and the control participants. (A) The overlap between Jon and control participants—blue blobs are activations from Jon and yellow blobs are the activations for the control participants from Hassabis et al. (2007). Data are shown at p<0.005 for display purposes on axial images from the averaged structural MRI scan of the control participants. (B) The regions activated more by controls than by Jon during scene construction at a threshold of p<0.05 (FWE-corrected, whole brain) shown on a sagittal slice from the averaged structural MRI scan of the control participants. (C) The regions activated more by Jon than the controls during scene construction at a threshold of p<0.05 (FWE-corrected, whole brain) shown on a sagittal slice from the averaged structural MRI scan of the control participants. The colour bars indicate the z-scores associated with each voxel. L=left side of the brain, R=right side of the brain. (For interpretation of the references to color in this figure legend, the reader is referred to the web version of this article.)","Bottom Line:We found that when Jon constructed scenes he activated many of the regions known to be associated with imagining scenes in control participants including ventromedial prefrontal cortex, posterior cingulate, retrosplenial and posterior parietal cortices.Direct comparisons with a group of control participants and patient P01, confirmed that they activated their right hippocampus more than Jon.Our results show that a type of non-hippocampal dependent scene construction is possible and occurs in DA, perhaps mediated by semantic memory, which does not appear to involve the vivid visualisation of imagined scenes.",https://openi.nlm.nih.gov/imgs/150/250/3905188/PMC3905188_gr4.png
image1061.png,"CT, Tomography",f3-imcrj-8-047: Computed tomography scan of orbit and brain showed comminuted fracture of the left orbital roof (A) and left frontal brain contusion with prelesional edema (B).,"Bottom Line:Computed tomography (CT) scan of orbit and brain revealed a left comminuted fracture of the left orbital roof, and left frontal brain contusion with prelesional edema.The marble and bone fragments were removed.The left preseptal cellulitis responded well to intravenous antibiotic and topical antibiotic.",https://openi.nlm.nih.gov/imgs/150/342/4334350/PMC4334350_imcrj-8-047Fig3.png
image1062.png,CT,"Fig5: Schema of the sag ratio calculated with a maximal AP diameter and b maximal bipeduncular diameter at the level of midbrain (a). Axial CT scan performed before surgery, Day 3, 5 and 7 after operation (b–d). The sag ratio of each was 0.80, 0.99, 1.18 and 0.95, respectively. CT scan on post-operative Day 5 (c) showed effacement of the sylvian and prepontine cisterns as well as an elongated midbrain","Bottom Line:A computed tomography (CT) scan revealed diffuse subarachnoid hemorrhage with ruptured anterior communicating artery aneurysm.Three to five days after operation, her neurologic symptoms became worse with an altered mental state and pupillary asymmetry.Thusly, it is important to distinguish between causes.",https://openi.nlm.nih.gov/imgs/150/187/4771686/PMC4771686_40064_2016_1875_Fig5_HTML.png
image1063.png,"CT, Tomography, Magnetic resonance","f1-jmd-8-3-141: A: Brain magnetic resonance imaging at admission. T2-weighted images (top) show a vasogenic edema in the left thalamocapsular region. Susceptibility-weighted images (middle) show hypointensity signals in the thalamus, cerebellum, and occipital lobe with numerous, distended deep cerebral and cortical venous structures that are prominent on the left side. Bilateral hyposignal intensities in the globus pallidus are also noted. A conventional angiography image obtained before occlusion reveals a dural arteriovenous fistula creating a shunt from the left middle meningeal artery to the left transverse and sigmoid sinuses (bottom right). A post dural arteriovenous fistula occlusion image shows that the feeding arteries have disappeared and an absence of retrograde venous sinus drainage (bottom left). B: Images of N-(3-[18F]fluoropropyl)-2-carbomethoxy-3-(4-iodophenyl) nortropane positron emission tomography scans. The early phase scan image (upper column) shows decreases in perfusion in the left hemisphere including in the basal ganglia, thalamus, and cerebellum. The late phase scan image (lower column) obtained after 150 min, shows symmetric, bilateral decreases in uptake in the basal ganglia with an anteroposterior gradient. C: Striatal N-(3-[18F]fluoropropyl)-2-carbomethoxy-3-(4-iodophenyl) nortropane uptake in this patient (bottom) compared to those of a healthy control (top) and a patient with early Parkinson’s disease (middle).",No bottom line,https://openi.nlm.nih.gov/imgs/150/62/4572665/PMC4572665_jmd-8-3-141f1.png
image1064.png,"CT, MRI, Magnetic resonance, MR","f1-arh-34-1-99: Magnetic resonance imaging (MRI) scans of mouse fetuses on gestation day 17 allow for linear measurements, regional segmentation, and three-dimensional reconstruction. (A) A horizontal scan is shown with lines depicting sites of linear measurements for the following: line 1, brain width (biparietal distance); line 2, midsagittal brain length; line 3, frontothalamic distance; line 4, third-ventricle width. Manual segmentation, as depicted by the color-coded regions in (B), allows for subsequent three-dimensional reconstruction of selected brain regions C. (C) The upper right quadrant of the brain has been removed to allow visualization of the interior structures. Color codes for the segmented brain regions shown are at the bottom of the figure. The data provided by MRI is useful for the identification of gross structural brain dysmorphology and also allows the detection and characterization of subtle brain changes as follows prenatal alcohol exposure.SOURCE: Modified from Parnell et al. 2009 and Godin et al. 2010.","Bottom Line:The imaging techniques magnetic resonance imaging (MRI), diffusion tensor imaging (DTI), and magnetic resonance spectroscopy (MRS) provide valuable tools for studying brain structure and neurochemistry in fetal alcohol spectrum disorders (FASD).Although the application of magnetic resonance-based methodologies to the study of FASD in animal models is in its infancy, it already has provided new clinically relevant insights and holds significant promise to further extend our understanding of alcohol's effects on the developing fetus.",https://openi.nlm.nih.gov/imgs/150/128/3860555/PMC3860555_arh-34-1-99f1.png
image1065.png,"Tomography, Magnetic resonance","F1: Cranial computed tomography scans obtained before normothermic treatment and during follow-up. A cranial computed tomography scan obtained on day 5 (A) before normothermic treatment, showing remarkable meningeal enhancement and brain swelling. Follow-up computed tomography scans obtained on day 12 (B) and day 29 (C), showing reduced meningeal enhancement and brain swelling after normothermic treatment. T2-weighted magnetic resonance imaging (D) and diffusion-weighted magnetic resonance imaging (E) scans, showing increased signal intensity of an ovoid lesion in the splenium of the corpus callosum. A T2-weighted magnetic resonance imaging scan obtained on day 48, showing abnormal increased signals in the pontine (F).","Bottom Line:On day 4 of admission, the level of consciousness decreased and ataxic respiration and apnea appeared.The body temperature was decreased with the use of a forced-air-cooling blanket and head cooling.Our experience suggests that normothermic treatment in combination with barbiturate therapy may be an effective option for the management of brain swelling associated with acute meningoencephalitis, particularly when accompanied by a persistent high fever.",https://openi.nlm.nih.gov/imgs/150/193/2500027/PMC2500027_1752-1947-2-246-1.png
image1066.png,CT,F3: (a) The brain CT scan of case 4 showing a fairly large putamenal hematoma on the right side with mass effect and slight midline shift. (b) Repeat brain CT scan of the same patient showing resolving hematoma with perifocal hypodensity and reduced mass effect,"Bottom Line:Studies have shown that nearly 3% of closed head injuries result in basal ganglia hemorrhages and that this may be a more frequent occurrence in pediatric patients.Angiographic data suggest that putamenal perforators in children are more severely stretched at acute angles compared to those in adults, which may be a contributing factor to the increased incidence.Although generally an alarming situation, benign presentations of putamenal strokes may be seen in pediatric populations after closed head injuries.",https://openi.nlm.nih.gov/imgs/150/146/3114312/PMC3114312_SNI-2-51-g004.png
image1067.png,CT,F1: Task -related activations. Patient's brain activation in the first (A) and second (B) scans for the contrast 'forward > backward narratives' (red) and the contrast 'narratives > silence' (green). Results are thresholded at p < 0.05 FDR-corrected and mapped on the patient's brain. Notice that the cluster displayed in the first scan for the contrast 'forward > backward narratives' is thresholded at p < 0.05 FDR-small volume correction. Color-bars indicate t statistic values. Numbers on the left superior corner of each image refer to the MNI-coordinate of the peak maxima in the x axis for each contrast.,"Bottom Line:In the second scan, following the recovery of consciousness, this pattern became more similar to that classically described for the default-mode network.DTI analysis revealed relative preservation of the arcuate fasciculus and of the global normal-appearing white matter at both time points.These results suggest that the combination of different structural and functional imaging modalities may provide a powerful means for assessing the mechanisms involved in the recovery from the VS.",https://openi.nlm.nih.gov/imgs/150/342/2941677/PMC2941677_1471-2377-10-77-1.png
image1068.png,"MRI, MR",F3: (A) Brain images of Patient 4 during the neonatal period. Red arrows point to the small nodular T2-weighted GRE-dark signal intensity lesion in the caudo-thalamic notch on the MRI scan (left) and left germinal matrix hemorrhage on brain sonogram (right). (B) Brain MRI scan of the patient obtained at the diagnosis of thrombocytopenia showed a small nodular T2-weighted axial GRE-(left) and coronal FSE (right)-dark signal intensity lesion in the caudo-thalamic notch (red arrows).,"Bottom Line:The median platelet count at admission was 6,500/µL (range, 2,000-105,000/µL).One patient (16.7%) was diagnosed with Evans syndrome and had calcifications on brain MRI.One patient had unilateral sensorineural hearing loss.",https://openi.nlm.nih.gov/imgs/150/367/2983005/PMC2983005_kjh-45-29-g003.png
image1069.png,Unknown,"fig1: Example of the manually drawn contours (a), the resulting hard segmentation map (GM: light blue, WM: yellow, and CSF: dark blue) that is used as the reference standard (b), the T1-weighted scan (c), the T1-weighted inversion recovery (IR) scan (d), and the T2-weighted fluid attenuated inversion recovery (FLAIR) scan (e).","Bottom Line:Participants apply their algorithms to the provided data, after which their results are evaluated and ranked.Five datasets are provided for training and fifteen for testing.We present the results of eleven segmentation algorithms that participated in the MRBrainS13 challenge workshop at MICCAI, where the framework was launched, and three commonly used freeware packages: FreeSurfer, FSL, and SPM.",https://openi.nlm.nih.gov/imgs/150/385/4680055/PMC4680055_CIN2015-813696.001.png
image1070.png,"CT, MR","Fig2: 1H MRS evaluations of brain metabolites. (a) Region of interest selected for single voxel 1H MRS of the mouse brain in vivo and post-microwave fixation. Results shown here demonstrate the effect of adequate and inadequate heat stabilization on metabolites determined retrospectively by comparing individual ex vivo to in vivo lactate levels (12 scans, 16 hs). (b) Lactate is stabilized with adequate heat (open circles, n = 4) and does not change significantly over a 16 hour scan series, but levels double by the first scan interval (60 min) with inadequate heat. (c) Residual anaerobic respiration causes a sharp decrease in NAA levels by the first scan interval when adequate heat is not applied (closed circles, n = 5). Metabolite concentrations are reported as institutional units (IU). Means at each timepoint are displayed with error bars indicating standard error of the mean","Bottom Line:Results from chronic infection showed that microgliosis was associated with increased myoinostitol, choline, phosphocholine concentrations and with decreased creatine concentrations.Metabolite responses were contingent on the animal model.Taken together, these studies integrate brain metabolomics with histopathology towards uncovering putative biomarkers for neuroAIDS.",https://openi.nlm.nih.gov/imgs/150/328/3889226/PMC3889226_11481_2013_9461_Fig2_HTML.png
image1071.png,CT,"fig4: An interictal technetium-99m ECD brain SPECT scan (top) as compared with an ictal technetium-99m ECD brain SPECT scan (second row). On the ictal brain SPECT scan one can see increased hyperemia involving the left temporal lobe (third and fourth rows). Using subtraction comparison, one can see statistically significant differences between the ictal and interictal scan involving the left temporal lobe. The test for statistical significance has z values between three and four (red color = z value of 4).","Bottom Line:Briefly, localization of the region of seizure onset traditionally dependents on seizure semiology, scalp EEG recordings and correlation with anatomical imaging modalities such as MRI.These imaging modalities have become powerful tools for the investigation of brain function and are an essential part of the evaluation of epileptic patients.This is followed by a discussion and comparison to F-18 FDG PET acquisition and imaging analysis methods.",https://openi.nlm.nih.gov/imgs/150/112/3139140/PMC3139140_IJMI2011-813028.004.png
image1072.png,CT,f8: Extraction of side views for the laser scanning microscopic images of the drosophila brain2.One plane is randomly selected for the laser scanning microscopic images of the drosophila brain to extract the side views of the 3D reconstructed objects generated by individual methods.,"Bottom Line:However, robust and fully automatic 3D image registration for biological data is difficult due to complex deformations, unbalanced staining and variations on data appearance.This study presents a fully automatic and robust 3D registration technique for microscopic image reconstruction, and we demonstrate our method on two ssTEM datasets of drosophila brain neural tissues, serial confocal laser scanning microscopic images of a drosophila brain, serial histopathological images of renal cortical tissues and a synthetic test case.The results show that the presented fully automatic method is promising to reassemble continuous volumes and minimize artificial deformations for all data and outperforms four state-of-the-art 3D registration techniques to consistently produce solid 3D reconstructed anatomies with less discontinuities and deformations.",https://openi.nlm.nih.gov/imgs/150/158/4598826/PMC4598826_srep15051-f8.png
image1073.png,Tomography,"F1: Brain computed tomography scan showed only some low attenuations in right cerebellum, favoring prior sequela lesion.",No bottom line,https://openi.nlm.nih.gov/imgs/150/68/5134873/PMC5134873_medi-95-e5416-g001.png
image1074.png,"MRI, MR",JNNP2014308186F2: Examples of T2 brain MRI from the study data set. (A) Representative slices of four different patients with LMS (multiple sclerosis (MS)-like disease in association with Leber's hereditary optic neuropathy (LHON)) who were considered to have scans typical of MS. (B) A patient with LMS whose scan was considered by two of three reviewers not to be typical of MS. (C) A patient with LHON and no symptoms of MS who had the brain MRI felt to be typical of MS. (D) A patient with LHON and no symptoms of MS who had white matter lesions not felt to be typical of MS.,Bottom Line:Female patients with LHON had a significantly greater risk of having white matter lesions consistent with MS compared with male patients (relative risk 8.3).Mitochondrial dysfunction could be a common pathophysiological pathway in the formation of white matter lesions.There appears to be a strong female influence on the radiological appearance as well as clinical development of MS in patients with LHON.,https://openi.nlm.nih.gov/imgs/150/284/4413690/PMC4413690_jnnp-2014-308186f02.png
image1075.png,CT,"f2-vhrm-13-011: Brain angio CT scan’s coronal view (A) and axial view (B).Note: Performed in the emergency department, showing no parenchymal lesions or main vessel obstruction: brain CT scan examination showed only a filling defect of the P1 segment of the left posterior cerebral artery (A).",No bottom line,https://openi.nlm.nih.gov/imgs/150/364/5189705/PMC5189705_vhrm-13-011Fig2.png
image1076.png,CT,F1: A preoperative brain CT scan at birth shows a mass lesion in the right cavernous sinus and pterygopalatine fossa. (A) A brain CT without contrast enhancement shows a faint mass lesion in the right cavernous sinus. (B) A brain CT with contrast enhancement shows a more precise mass lesion in the right cavernous sinus.,"Bottom Line:These scans also demonstrated a small area of mixed signal intensity, the result of the different tissue types conforming to the tumor.There was no evidence of recurrence.Despite the location of the lesion in the cavernous sinus, total removal can be achieved with the use of standard microsurgical techniques.",https://openi.nlm.nih.gov/imgs/150/305/2628058/PMC2628058_ymj-48-704-g001.png
image1077.png,"CT, MR",fig1: (a) Preoperative T1 axial contrast MR images showing a right temporal lesion with surrounded edema. (b) Postoperative head CT scan showing gross-total resection of the lesion.,"Bottom Line:Up to one third of the patients do not have previous cancer history.In cases of undiagnosed primary lesions, patients present in better general condition, but overall survival does not change.Eventual identification of the primary tumor does not affect survival.",https://openi.nlm.nih.gov/imgs/150/63/3502798/PMC3502798_CRIM.ONCMED2012-192807.001.png
image1078.png,"CT, MRI, PET, MR",pone-0115605-g002: Differences in FDG uptake in PET-CT scans of the brain between a healthy child (a) and WFS6 patient (b) and small lesions in MRI scans in WFS6 patient in the paraventricular white matter (c) and brain stem (d).,"Bottom Line:In all patients the diagnosis of WFS was confirmed by DNA sequencing of the WFS1 gene.Reduced SUVs in WFS patients as compared to the control group for the bilateral brain regions such as occipital lobe (-1.24±1.20 vs. -0.13±1.05; p = 0.028) and cerebellum (-1.11±0.69 vs. -0.204±1.00; p = 0.036) were observed and the same tendency for cingulate (-1.13±1.05 vs. -0.15±1.12; p = 0.056), temporal lobe (-1.10±0.98 vs. -0.15±1.10; p = 0.057), parietal lobe (-1.06±1.20 vs. -0.08±1.08; p = 0.058), central region (-1.01±1.04 vs. -0.09±1.06; p = 0.060), basal ganglia (-1.05±0.74 vs. -0.20±1.07; p = 0.066) and mesial temporal lobe (-1.06±0.82 vs. -0.26±1.08; p = 0.087) was also noticed.After adjusting for multiple hypothesis testing, the differences in glucose uptake were non-significant.",https://openi.nlm.nih.gov/imgs/150/224/4277290/PMC4277290_pone.0115605.g002.png
image1079.png,"CT, Tomography",f1-ARYA-12-055: Brain computed tomography scan (CT scan) showing a hyperdense lesion in the brain stem andcerebellum,"Bottom Line:The symptoms improved in the 1st day, but recurred in the 2nd day, lasting for 6-7 hours.While hemodynamic effects are the most common cause of the presenting signs and symptoms of the anomaly.VBD is a distinct arteriopathy known as stroke risk.",https://openi.nlm.nih.gov/imgs/150/127/4834182/PMC4834182_ARYA-12-055f1.png
image1080.png,CT,F0002: Postoperative CT scan demonstrates extensive subarachnoid hemorrhage with diffuse cerebral edema,Bottom Line:Immediate repeat CT scan showed diffuse subarachnoid hemorrhage spread all over the bilateral cerebral hemispheres with diffuse cerebral edema.The patient recovered with conservative management without deficits.This case stresses the importance of early postoperative CT scan and optimal management of the hemorrhage for good outcome.,https://openi.nlm.nih.gov/imgs/150/272/3214287/PMC3214287_JSTCR-2-87-g002.png
image1081.png,"CT, Tomography, Magnetic resonance","F1: Serial magnetic resonance imaging (3 Tesla) and computed tomography scans showing progressive bilateral reversible posterior leukoencephalopathy syndrome. (A–E) Magnetic resonance imaging immediately after the patient was admitted showed (A) marked hyperintensity in T2 and fluid-attenuated inversion recovery (FLAIR) sequences of the posterior lesions. Diffusion-weighted imaging exhibited restricted diffusion (B) with a decreased signal on apparent diffusion coefficient mapping (C) consistent with cytotoxic edema. Lesions showed slight contrast enhancement (D). Susceptibility-weighted imaging (SWI) showed signal loss indicating the beginning of hemorrhagic lesion transformation (E). (F–J) Magnetic resonance imaging two days after the patient was admitted showed progressive confluent lesions in T2 and FLAIR sequences (F). Increasing areas of restricted diffusion (G) and volume expansion (H) indicated progressive cytotoxic edema. Lesions were still slightly contrast enhancing (I). SWI showed progressive signal loss indicating advancing hemorrhagic lesion transformation (J). (K) A computed tomography scan immediately after admission demonstrates well-demarcated bilateral hypodensities in posterior brain regions. (L) The computed tomography scan on day 3 after admission reveals global cerebral swelling, subsequent upper and lower brainstem herniation and brainstem compression as well as generalized thrombosis of the cerebral sinus and veins.","Bottom Line:A 58-year-old Caucasian woman presented with a two-week history of subacute and progressive occipital headache, blurred vision and imbalance of gait and with no evidence for raised arterial blood pressure during the two weeks previous to admission.Routine laboratory and cerebrospinal fluid parameters were normal.Four days after admission, the patient was declared dead because of brain death.",https://openi.nlm.nih.gov/imgs/150/127/3562210/PMC3562210_1752-1947-7-14-1.png
image1082.png,Unknown,"Fig1: Typical warped whole-brain flow territory volumes of interest (maps). Territory of ACA, gray on left hemisphere. Territory of MCA, brown on left hemisphere. Territory of PCA, blue on left hemisphere.","Bottom Line:Corresponding values for CBF, CMRO(2), and OEF were better, i.e., <4.5%, <4.0%, and <1.4%, respectively.Excellent regional test-retest variability was observed for CBF, CMRO(2), and OEF.Variability of absolute CBF and OEF measurements is probably affected by physiological day-to-day variability of CBF.",https://openi.nlm.nih.gov/imgs/150/60/3128261/PMC3128261_11307_2010_382_Fig1_HTML.png
